what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343444794940
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343444796464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343444850942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343444874369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343444878299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446339857
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343446344768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446401260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446405351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343446422460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446426591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446598511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343446614983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446617601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343446835093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343446928716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447000444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447030758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343447066910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343447067221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343447067646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343447069067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343447069381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343447069741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343447118113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447123263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447258948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343447264762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343447280557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343447281075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343447287815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343447291472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447295740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447813955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343447816174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343447824220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447826412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447918814
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1343447919836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343447927396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343448401721
