281,169
287,158
288,181
255,158
253,146
266,146
235,155
223,141
240,122
218,109
196,121
183,105
192,95
137,56
126,71
207,78
267,91
225,52
174,13
206,3
245,48
293,95
273,116
311,130
330,136
340,148
343,179
323,183
277,221
265,224
255,206
217,198
250,178
209,162
173,150
177,137
155,117
159,137
143,107
108,72
91,96
91,114
171,189
132,173
62,155
105,196
92,212
57,216
112,222
112,238
166,229
194,230
198,248
230,260
254,260
272,266
316,249
317,231
337,246
279,278
