date,open,high,low,close,volume,adj.close
2018/01/04,3590,3605,3525,3555,218000,3555
2018/01/05,3575,3600,3555,3595,127100,3595
2018/01/09,3595,3600,3520,3535,200700,3535
2018/01/10,3540,3550,3520,3530,160300,3530
2018/01/11,3525,3560,3510,3550,138900,3550
2018/01/12,3550,3565,3510,3510,123900,3510
2018/01/15,3525,3545,3510,3520,75000,3520
2018/01/16,3510,3520,3465,3470,90600,3470
2018/01/17,3440,3485,3420,3475,110400,3475
2018/01/18,3495,3500,3430,3435,122800,3435
2018/01/19,3475,3495,3455,3465,66400,3465
2018/01/22,3465,3480,3450,3470,64000,3470
2018/01/23,3490,3495,3465,3495,65000,3495
2018/01/24,3485,3500,3475,3490,68900,3490
2018/01/25,3475,3510,3445,3490,108300,3490
2018/01/26,3505,3560,3495,3520,128700,3520
