date,open,high,low,close,volume,adj.close
2018/01/04,1296,1332,1270,1312,146800,1312
2018/01/05,1290,1313,1258,1279,200100,1279
2018/01/09,1290,1290,1232,1236,214500,1236
2018/01/10,1245,1280,1244,1278,139400,1278
2018/01/11,1265,1287,1255,1268,87100,1268
2018/01/12,1279,1312,1275,1286,147700,1286
2018/01/15,1300,1375,1298,1364,260800,1364
2018/01/16,1360,1437,1339,1432,352600,1432
2018/01/17,1435,1448,1375,1419,242500,1419
2018/01/18,1425,1428,1379,1385,216300,1385
2018/01/19,1397,1434,1371,1397,129800,1397
2018/01/22,1417,1534,1417,1485,360600,1485
2018/01/23,1485,1515,1467,1475,135800,1475
2018/01/24,1466,1502,1460,1484,110100,1484
2018/01/25,1470,1493,1429,1450,133100,1450
2018/01/26,1440,1499,1428,1488,124100,1488
2018/01/29,1470,1489,1440,1448,106100,1448
2018/01/30,1436,1440,1349,1416,283400,1416
2018/01/31,1386,1458,1364,1445,180400,1445
2018/02/01,1462,1507,1440,1476,243800,1476
2018/02/02,1599,1731,1525,1617,1333000,1617
2018/02/05,1523,1636,1511,1628,458000,1628
2018/02/06,1491,1545,1259,1347,794500,1347
2018/02/07,1437,1463,1281,1285,460600,1285
2018/02/08,1303,1359,1272,1336,258500,1336
2018/02/09,1200,1326,1200,1326,294200,1326
2018/02/13,1356,1372,1272,1272,172800,1272
2018/02/14,1250,1276,1210,1246,196000,1246
2018/02/15,1281,1329,1255,1324,151900,1324
2018/02/16,1350,1350,1308,1327,131300,1327
2018/02/19,1351,1413,1348,1407,194600,1407
2018/02/20,1400,1417,1372,1417,111700,1417
2018/02/21,1401,1451,1396,1450,141400,1450
2018/02/22,1500,1577,1465,1506,680100,1506
2018/02/23,1546,1611,1515,1609,424700,1609
2018/02/26,1600,1618,1543,1573,326900,1573
2018/02/27,1600,1628,1523,1535,228100,1535
2018/02/28,1516,1581,1512,1566,150200,1566
2018/03/01,1526,1562,1510,1540,131300,1540
2018/03/02,1474,1503,1437,1491,218400,1491
2018/03/02,1474,1503,1437,1491,218400,1491
2018/03/05,1487,1498,1371,1380,213000,1380
2018/03/06,1438,1475,1400,1420,126100,1420
2018/03/07,1420,1432,1375,1375,141300,1375
2018/03/08,1388,1423,1383,1410,79100,1410
2018/03/09,1438,1456,1392,1412,153800,1412
2018/03/12,1440,1453,1392,1412,126000,1412
2018/03/13,1396,1480,1396,1468,182700,1468
2018/03/14,1468,1487,1453,1480,81200,1480
2018/03/15,1480,1527,1447,1516,159000,1516
2018/03/16,1515,1515,1399,1413,317400,1413
2018/03/19,1401,1401,1286,1300,235300,1300
2018/03/20,1272,1350,1261,1324,208100,1324
2018/03/22,1322,1343,1295,1335,103600,1335
2018/03/23,1245,1278,1236,1252,163200,1252
