date,open,high,low,close,volume,adj.close
2016/10/12,1899,1899,1841,1843,182800,1843
2016/10/13,1860,1921,1860,1882,105300,1882
2016/10/14,1894,1900,1861,1871,89100,1871
2016/10/18,1845,1882,1841,1875,79100,1875
2016/10/19,1884,1906,1876,1892,120100,1892
2016/10/20,1930,2012,1906,1991,297400,1991
2016/10/21,1990,1991,1932,1933,167200,1933
2016/10/24,1969,1969,1931,1949,77000,1949
2016/10/25,1960,1963,1881,1892,145900,1892
2016/10/26,1885,1915,1885,1901,72600,1901
2016/10/27,1911,1911,1888,1896,50700,1896
2016/10/28,1903,1903,1867,1874,112200,1874
2016/10/31,1874,1909,1867,1905,83100,1905
2016/11/01,2129,2129,1990,2019,982700,2019
2016/11/02,1995,2011,1951,1967,318700,1967
2016/11/04,1930,1973,1922,1961,242800,1961
2016/11/07,1990,2017,1955,1962,178000,1962
2016/11/08,1960,1976,1959,1960,137900,1960
2016/11/09,1960,1961,1753,1869,444500,1869
2016/11/10,1960,1960,1901,1915,238000,1915
2016/11/11,1938,1945,1910,1920,226100,1920
2016/11/14,1920,1969,1920,1936,154900,1936
2016/11/15,1945,1954,1922,1939,154700,1939
2016/11/18,2190,2208,2135,2191,474200,2191
2016/11/21,2189,2235,2177,2211,248900,2211
2016/11/22,2187,2208,2151,2207,210200,2207
2016/11/24,2220,2237,2172,2172,200400,2172
2016/11/25,2168,2199,2063,2082,342100,2082
2016/11/28,2084,2146,2066,2143,178500,2143
2016/11/29,2134,2244,2132,2216,253300,2216
2016/11/30,2222,2255,2202,2231,124500,2231
2016/12/01,2260,2294,2252,2273,181800,2273
2016/12/02,2260,2273,2171,2210,240600,2210
2016/12/05,2200,2206,2121,2123,209900,2123
2016/12/06,2165,2169,2136,2138,131000,2138
2016/12/07,2145,2151,2087,2134,158000,2134
2016/12/08,2148,2156,2102,2113,102300,2113
2016/12/09,2105,2124,2080,2106,132600,2106
2016/12/12,2131,2149,2051,2058,257800,2058
2016/12/13,2068,2160,2056,2150,227900,2150
2016/12/14,2101,2107,2055,2065,373400,2065
2016/12/15,2017,2039,1980,1982,459200,1982
2016/12/16,1997,2047,1991,2020,362200,2020
2016/12/19,2037,2045,2021,2027,109100,2027
2016/12/20,2035,2066,2022,2059,126000,2059
2016/12/21,2061,2066,2023,2036,143200,2036
2016/12/22,2030,2031,2000,2010,164800,2010
2016/12/26,2028,2059,2015,2055,106300,2055
2016/12/27,2055,2080,2045,2059,195200,2059
2016/12/28,2060,2105,2056,2091,141800,2091
2016/12/29,2079,2089,2029,2044,183600,2044
